Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EulerNumber,EquivDiameter,Solidity,Extent,Perimeter,PerimeterOld,neg_red_mean,neg_blue_mean,y
63,420.3968254,515.5873016,416.5,508.5,9,16,14.97502561,10.37529851,0.721091236,88.16648612,115,63,1,8.956231982,0.547826087,0.4375,72.273,76.52691193,201.3650794,205.3174603,1
97,425.5154639,90.30927835,418.5,78.5,13,25,26.02205853,7.421431413,0.95846871,65.74550443,169,99,0,11.11324596,0.573964497,0.298461538,76.582,80.76955262,186.9690722,183.9484536,1
198,447.8535354,458.4242424,434.5,448.5,25,24,24.45853681,20.98030511,0.513999159,33.24195374,389,213,-12,15.87770229,0.508997429,0.33,147.822,156.8528137,176.7777778,166.6161616,1
4492,485.170748,907.8869101,434.5,857.5,111,104,107.3489935,74.67678299,0.718385783,-37.18775073,8027,5050,-134,75.6266622,0.559611312,0.389119889,803.7,852.54834,183.7542297,176.1916741,1
57,451.4385965,957.4736842,440.5,954.5,21,8,22.11670773,5.058344623,0.973494256,-12.6991445,98,57,1,8.519075892,0.581632653,0.339285714,48.166,51.11269837,183.8596491,185.2631579,1
54,454.8518519,618.8148148,446.5,611.5,15,13,20.60206959,5.589942609,0.962486611,-39.77563395,89,57,-2,8.291859587,0.606741573,0.276923077,46.834,50.04163056,191.6296296,196.2407407,1
54,449.5740741,728,446.5,718.5,7,16,17.85151825,6.028815448,0.941246607,81.45567613,90,57,-2,8.291859587,0.6,0.482142857,45.023,47.21320344,204.3518519,206.5925926,1
166,471.0421687,992.4638554,459.5,979.5,27,27,27.35034007,24.00146218,0.479473678,58.1867544,428,186,-17,14.53814859,0.387850467,0.227709191,147.203,154.9949494,173.8915663,157.3012048,1
78,484.6153846,335.7435897,477.5,322.5,11,21,25.06421153,8.638455143,0.938730166,71.58987443,153,79,0,9.96557497,0.509803922,0.337662338,61.795,65.11269837,188.1153846,191.8333333,1
66,482.0151515,598.6666667,477.5,584.5,10,25,28.67776845,4.928386571,0.985122446,-77.3337287,121,66,1,9.166995688,0.545454545,0.264,66.964,70.76955262,190.0757576,195.5909091,1
56,491.6785714,845.6964286,483.5,840.5,18,10,20.189573,4.802407178,0.97129805,-22.42017861,83,56,1,8.444016491,0.674698795,0.311111111,44.957,47.45584412,192.8571429,198.3214286,1
58,507.8965517,1014.758621,498.5,1006.5,16,18,22.92705824,7.899112453,0.938774458,-57.45371829,132,58,1,8.593479714,0.439393939,0.201388889,55.485,59.35533906,201.362069,206.1724138,1
58,557.4655172,638.4827586,550.5,633.5,13,11,14.20522425,6.413294914,0.892284079,-30.97019222,80,60,-1,8.593479714,0.725,0.405594406,37.762,40.04163056,177.4655172,181.5344828,1
167,566.0958084,570.0419162,555.5,557.5,25,27,35.10663738,15.79217985,0.893111886,-39.68225016,413,171,-3,14.58187244,0.404358354,0.247407407,118.752,125.6396103,193.508982,195.2994012,1
7106,637.132564,646.4361103,571.5,575.5,119,142,148.1891138,94.7270418,0.769014966,49.95495163,12042,8814,-231,95.11908434,0.590101312,0.420523139,960.561,1018.572727,188.2692091,179.9414579,1
1454,622.3136176,252.6691884,574.5,218.5,113,64,122.9741274,30.52401689,0.96870498,-22.31301914,3537,1650,-75,43.02662313,0.411082839,0.201050885,704.22,745.0924958,187.5742779,192.7379642,1
256,591.3125,562.5,581.5,544.5,22,34,34.20808844,17.57230355,0.857976729,-82.17063024,473,277,-18,18.05406667,0.541226216,0.342245989,129.9,137.882251,164.8007813,156.1054688,1
84,589,205.297619,584.5,198.5,9,13,13.51424488,8.243054766,0.79243756,-77.94261023,92,84,1,10.34176589,0.913043478,0.717948718,32.758,34.72792206,182.8095238,194.0357143,1
65,593.6153846,591.2307692,587.5,586.5,18,12,17.63216779,9.501445557,0.842388964,3.926656651,130,66,0,9.097283683,0.5,0.300925926,55.46,59.11269837,179.8307692,175.0923077,1
254,610.7874016,153.1299213,590.5,138.5,35,29,40.62237515,11.67809709,0.957786813,36.92828214,486,257,-2,17.98340469,0.522633745,0.250246305,131.348,139.1959595,180.9094488,195.7755906,1
62,598.6129032,319.5806452,592.5,312.5,11,15,18.04458945,8.597251657,0.879204361,-55.71630902,105,62,1,8.884866447,0.59047619,0.375757576,56.403,59.9411255,139.8387097,147.2096774,1
83,610.5783133,201.6024096,604.5,194.5,12,16,16.79271399,10.15640096,0.796369821,52.99732964,135,90,-2,10.28002345,0.614814815,0.432291667,55.369,59.11269837,196.3855422,207.0722892,1
120,611.1416667,572.4583333,604.5,561.5,16,25,26.92065455,11.09336753,0.911149278,78.23441091,256,122,-1,12.36077446,0.46875,0.3,96.406,102.5685425,177.1333333,176.0333333,1
622,630.7282958,320.6832797,609.5,292.5,45,50,57.99337187,34.31113274,0.806203109,-52.65895696,1380,750,-32,28.14169499,0.450724638,0.276444444,320.901,340.1909089,193.7073955,202.8135048,1
6643,713.0487731,174.3382508,613.5,50.5,174,200,196.6511354,125.1779138,0.771236974,60.72663241,21281,7423,-230,91.9680939,0.312156384,0.190890805,2421.177,2561.586145,190.1807918,188.7772091,1
57,625.6491228,60.21052632,619.5,54.5,10,16,18.92702952,8.701732846,0.888047538,-73.62644598,108,57,1,8.519075892,0.527777778,0.35625,50.192,52.87005769,204.2280702,208.1403509,1
105,645.2761905,931.9904762,636.5,926.5,20,13,22.03934875,10.57478646,0.877370273,18.68664461,181,110,-3,11.56244577,0.580110497,0.403846154,66.22,69.59797975,196.2190476,198.2571429,1
55,665.7636364,179.7454545,662.5,170.5,6,16,16.86539392,5.599028635,0.943285274,82.51894232,76,59,-1,8.368283872,0.723684211,0.572916667,39.523,42.38477631,200.8909091,208.6363636,1
51,672.4901961,987.5490196,665.5,984.5,12,7,14.03129578,6.912932547,0.870210812,4.201791849,71,52,0,8.058239062,0.718309859,0.607142857,38.663,40.97056275,192.3333333,195.4705882,1
69,680.7536232,245.2028986,673.5,239.5,14,11,14.93203084,9.605941413,0.765604865,-2.386592598,121,77,-3,9.373021316,0.570247934,0.448051948,51.416,54.28427125,203.7826087,213.3188406,1
650,696.8569231,38.96,676.5,0.5,35,102,123.216302,24.41275507,0.9801759,-84.63412814,2255,671,-16,28.76813696,0.288248337,0.182072829,354.874,373.4629868,191.3907692,191.5738462,1
51,691.3137255,928.9607843,685.5,923.5,14,11,13.89046029,8.968618638,0.763618682,-32.54416536,92,53,0,8.058239062,0.554347826,0.331168831,45.875,48.04163056,201.6470588,206.3137255,1
84,696.9285714,558.5357143,687.5,552.5,17,16,23.86363098,9.805068144,0.911689823,-43.26186283,151,85,0,10.34176589,0.556291391,0.308823529,64.905,68.18376618,187.7380952,180.0357143,1
72,697.4583333,951.9583333,691.5,946.5,15,12,15.95569226,9.581480753,0.799620635,25.49907484,117,74,-1,9.57461473,0.615384615,0.4,52.549,55.69848481,203.9305556,207.0555556,1
199,720.5778894,560.4070352,708.5,541.5,20,35,41.9291423,13.9660915,0.942895766,75.11268477,492,214,-4,15.917747,0.404471545,0.284285714,139.229,146.7106781,201.7236181,201.9396985,1
63,721.015873,649.952381,715.5,641.5,12,19,22.30706759,5.497948598,0.969151269,59.74402374,112,63,1,8.956231982,0.5625,0.276315789,52.847,55.9411255,202.1587302,206.015873,1
120,733.7833333,473.7333333,719.5,465.5,26,17,27.97198123,10.90318198,0.920904022,28.04166359,244,127,-3,12.36077446,0.491803279,0.271493213,87.383,92.66904756,205.35,209.4833333,1
107,731.6448598,589.2523364,722.5,576.5,20,29,32.63910724,13.72768787,0.907250739,-58.47519824,325,107,1,11.67204486,0.329230769,0.184482759,110.656,117.2964646,199.8037383,201.8504673,1
706,757.7521246,563.2818697,730.5,526.5,56,74,72.19795575,37.19899979,0.857048229,59.79772514,2161,749,-18,29.98177978,0.326700602,0.170366795,432.476,458.4579362,200.8201133,197.0906516,1
92,743.6956522,531.7826087,732.5,524.5,20,14,19.93043327,12.51389689,0.778311113,2.616123304,176,95,0,10.82303276,0.522727273,0.328571429,75.077,78.76955262,187.3913043,189.3913043,1
65,738.1384615,21.70769231,733.5,14.5,9,15,17.95998528,6.149501182,0.939554232,-68.48839546,96,65,1,9.097283683,0.677083333,0.481481481,42.492,44.97056275,185.9076923,174.4615385,1
403,755.2853598,39.43920596,744.5,17.5,27,41,49.19370723,23.30706548,0.880642462,-80.35325763,820,416,-6,22.65205369,0.491463415,0.364046974,199.883,211.7228714,199.7965261,196.1290323,1
67,762.5671642,523.8656716,752.5,519.5,20,9,23.07150649,4.945617675,0.976754633,-14.02822445,101,69,-1,9.236181543,0.663366337,0.372222222,55.287,58.18376618,201.1044776,206.0298507,1
151,767.7615894,1000.443709,752.5,993.5,31,13,35.20499241,8.203363664,0.972472648,13.81528695,253,161,-3,13.86575534,0.596837945,0.374689826,87.499,92.91168825,201.3708609,203.4370861,1
67,770.6268657,503.9701493,759.5,496.5,19,12,22.80316984,6.580718706,0.957453408,31.21700501,120,72,-2,9.236181543,0.558333333,0.293859649,63.11,66.52691193,204.3283582,208.8059701,1
51,769.0980392,574.254902,759.5,569.5,18,9,19.70326753,6.513908091,0.943770829,-3.739126244,102,51,1,8.058239062,0.5,0.314814815,52.276,55.69848481,190.4901961,190.3529412,1
58,768.8275862,493.3965517,761.5,488.5,15,10,15.29765397,6.958117121,0.890568758,34.2586591,88,58,1,8.593479714,0.659090909,0.386666667,44.32,47.45584412,207.5344828,210.1724138,1
62,790.8709677,858.2741935,781.5,851.5,15,15,16.00121754,9.496876276,0.804826907,56.03007798,125,69,-2,8.884866447,0.496,0.275555556,56.94,60.87005769,195.7096774,196.483871,1
153,788.8104575,575.8823529,782.5,555.5,17,37,35.46395368,12.55869678,0.935197841,80.91852813,383,154,0,13.95727948,0.399477807,0.243243243,126.327,134.2253967,195.6666667,197.8888889,1
53,802.8679245,366.8679245,799.5,360.5,7,13,14.85824752,5.909809414,0.917495543,79.93553051,73,55,-1,8.214724333,0.726027397,0.582417582,36.885,38.97056275,188.0188679,186.6603774,1
70,806.9857143,510.9285714,799.5,501.5,12,16,16.82860198,8.394381368,0.866707722,61.74844437,104,71,0,9.440697439,0.673076923,0.364583333,56.957,60.52691193,186.4142857,199.9714286,1
61,824.7377049,742.7213115,813.5,736.5,21,11,19.3717534,11.21515458,0.81536752,2.500568235,144,61,1,8.812923024,0.423611111,0.264069264,65.285,69.35533906,204.8688525,210.5245902,1
53,830.8679245,445.5471698,824.5,440.5,15,13,15.67576754,12.06349602,0.638570487,3.838430156,120,53,1,8.214724333,0.441666667,0.271794872,62.903,66.28427125,206.4528302,210.6981132,1
60,837.7666667,872.15,830.5,861.5,16,19,25.85066889,6.458467845,0.968287766,48.9005766,123,60,1,8.740387445,0.487804878,0.197368421,54.583,58.04163056,194.9,197.7166667,1
56,841.3035714,572.7678571,832.5,567.5,14,14,19.96730286,8.971838783,0.893367604,-34.36918182,114,57,0,8.444016491,0.49122807,0.285714286,49.993,53.21320344,192.75,196.125,1
94,850.8617021,878.6489362,838.5,871.5,25,12,25.21136469,8.575649296,0.94037114,19.08939529,183,98,0,10.94004192,0.513661202,0.313333333,83.554,88.66904756,204.7021277,208.1170213,1
1258,888.0500795,826.2034976,843.5,794.5,104,66,107.0504561,30.91660255,0.957388236,30.18850439,3050,1397,-42,40.02168596,0.412459016,0.183275058,595.094,628.139177,205.13593,204.4173291,1
52,865.3461538,534.1923077,859.5,526.5,12,13,15.67927516,10.69196528,0.731429503,37.0088899,111,53,0,8.13685789,0.468468468,0.333333333,55.369,59.11269837,202.2115385,203.9615385,1
75,870.6266667,352.1866667,865.5,343.5,9,22,24.2108799,7.211500454,0.954608949,84.61902617,148,77,-1,9.772050238,0.506756757,0.378787879,66.964,70.76955262,206.1333333,210.0133333,1
219,886.9269406,335.7488584,870.5,324.5,33,32,40.67134403,19.17995063,0.881821203,-40.30310623,535,225,-4,16.69848677,0.409345794,0.207386364,147.764,157.6812409,204.7488584,207.6118721,1
64,880.96875,472.515625,871.5,465.5,17,15,19.28439562,11.50040091,0.802718694,28.50325838,149,64,1,9.027033337,0.429530201,0.250980392,67.717,71.01219331,199.203125,203.734375,1
67,884.7761194,539.2238806,872.5,532.5,24,12,25.56979061,9.707400725,0.925132928,7.181605706,166,67,1,9.236181543,0.403614458,0.232638889,76.615,81.59797975,203.5373134,205.2238806,1
63,880.2698413,308.5238095,874.5,302.5,10,11,10.80482648,8.886535565,0.568823221,-64.92392385,78,65,-1,8.956231982,0.807692308,0.572727273,34.95,37.21320344,192.968254,196.4920635,1
51,889.9215686,606.0392157,884.5,602.5,12,8,11.69474017,6.291312335,0.842969825,19.3497273,65,51,1,8.058239062,0.784615385,0.53125,31.377,33.55634919,194.8627451,198.9411765,1
50,903.54,661,898.5,653.5,11,14,15.58022758,10.46410891,0.740889016,80.90392713,108,51,0,7.978845608,0.462962963,0.324675325,49.348,52.627417,203.82,209.04,1
90,913.1888889,499.5777778,901.5,491.5,21,17,27.8824614,6.742124848,0.970324808,-42.39534535,168,92,-1,10.7047447,0.535714286,0.25210084,69.577,73.9411255,209.0888889,209.1444444,1
56,907.8392857,599.125,903.5,592.5,9,14,15.03562904,6.964530805,0.886252825,79.54778958,89,56,1,8.444016491,0.629213483,0.444444444,39.904,42.04163056,200.2321429,202.6785714,1
126,922.3333333,481.1904762,911.5,473.5,20,20,21.21535474,18.1421539,0.518392815,-34.39610435,261,126,1,12.66602474,0.482758621,0.315,90.856,97.254834,200.3809524,201.3650794,1
58,922.637931,353.0344828,918.5,343.5,11,20,22.23486277,5.868294352,0.964543719,-59.74019829,98,58,1,8.593479714,0.591836735,0.263636364,50.572,54.04163056,202.1724138,204.4137931,1
63,930.5555556,711.6666667,921.5,704.5,20,12,19.83525791,5.011620069,0.967554551,31.69588004,83,63,1,8.956231982,0.759036145,0.2625,46.471,48.52691193,197.7619048,204.015873,1
54,930.4444444,501.8703704,925.5,492.5,9,19,17.30255236,6.799217858,0.919555396,-70.64876151,103,57,-2,8.291859587,0.524271845,0.315789474,54.997,58.52691193,209.9814815,207.8888889,1
56,937.1071429,321.4285714,929.5,317.5,13,9,13.96151941,6.098493434,0.899555108,-25.48543393,68,56,1,8.444016491,0.823529412,0.478632479,34.925,36.97056275,199.3392857,202.1785714,1
55,938.0727273,494.3090909,930.5,487.5,14,15,20.89671626,5.747628935,0.9614301,-46.52936023,99,59,-1,8.368283872,0.555555556,0.261904762,47.694,51.45584412,207.7454545,208.2,1
81,944.1975309,645.8518519,933.5,640.5,17,13,16.83658651,10.55021233,0.779321582,-6.590379158,140,86,-2,10.1554125,0.578571429,0.366515837,56.75,60.28427125,201.9259259,203.7530864,1
52,948.0961538,669.6538462,937.5,663.5,20,10,21.00789833,5.042185204,0.97076948,21.9872654,90,52,1,8.13685789,0.577777778,0.26,47.008,49.45584412,201.6730769,209.7692308,1
2869,982.1122342,438.13977,939.5,373.5,85,134,122.295506,82.27924358,0.739833133,85.15303034,8027,3350,-119,60.43942632,0.357418712,0.251887621,1358.574,1442.160605,206.4339491,205.8428024,1
63,952.1587302,336.7142857,944.5,326.5,14,20,22.61475802,6.37504909,0.959444457,-54.54794072,112,63,1,8.956231982,0.5625,0.225,52.441,56.04163056,199.3492063,203.4920635,1
61,954.4918033,325.0655738,946.5,318.5,15,13,18.01561885,7.017648113,0.921013212,-37.95561711,96,68,-3,8.812923024,0.635416667,0.312820513,49.018,51.9411255,202.6229508,205.4590164,1
57,959.1403509,37.54385965,949.5,33.5,19,9,19.37080725,7.375010922,0.92468703,3.838815995,110,58,0,8.519075892,0.518181818,0.333333333,61.084,64.76955262,204.0701754,213.3333333,1
59,956.8135593,128.9661017,950.5,124.5,12,10,10.78197637,8.52575875,0.612149901,-25.05541648,80,60,0,8.667244841,0.7375,0.491666667,37.58,40.04163056,198.0847458,193.7118644,1
50,959.9,375.68,955.5,364.5,9,20,20.20058883,8.400266518,0.909436576,87.41060573,106,50,1,7.978845608,0.471698113,0.277777778,52.549,55.69848481,198.82,204.22,1
514,979.8891051,340.8599222,958.5,319.5,38,46,47.22652407,23.52079339,0.867152897,-52.49490467,931,535,-10,25.58212513,0.552094522,0.294050343,245.791,260.5929291,203.385214,205.3560311,1
123,977.5365854,767.8130081,964.5,762.5,28,11,25.20500797,10.02094731,0.917568542,8.741701489,219,124,0,12.51433035,0.561643836,0.399350649,106.752,112.5685425,202.796748,205.1788618,1
51,988,598.4117647,981.5,593.5,16,11,20.76739973,8.715680706,0.907671722,26.56207539,113,51,1,8.058239062,0.451327434,0.289772727,54.319,57.11269837,204.8431373,209.0392157,1
314,1011.044586,317.1656051,987.5,296.5,37,42,53.08902609,15.83854946,0.954459841,-40.65107697,641,316,-1,19.99492978,0.489859594,0.202059202,206.747,219.9655121,200.7611465,200.8184713,1
64,998,651.453125,989.5,644.5,19,14,19.48709756,8.389549395,0.902581915,-30.01561554,136,65,0,9.027033337,0.470588235,0.240601504,58.363,61.9411255,202.65625,206.5,1
118,1011.779661,295.7457627,994.5,288.5,30,15,39.46917851,10.35909391,0.964942781,-17.95686196,257,126,-2,12.2573352,0.459143969,0.262222222,97.026,102.9116882,202.5254237,206.940678,1
86,1000.709302,538.127907,996.5,522.5,8,30,31.51660041,6.91062371,0.97566437,83.34751621,175,98,-1,10.46415791,0.491428571,0.358333333,87.565,92.66904756,204.1744186,207.6627907,1
132,1011.189394,368.780303,1000.5,358.5,20,24,19.46839311,16.01511678,0.568589512,79.23428365,303,149,-5,12.96408963,0.435643564,0.275,97.398,103.4974747,204.8863636,207.7272727,1
71,1013.098592,515.028169,1004.5,508.5,19,14,18.67810151,8.829779061,0.881205022,19.19036552,137,72,0,9.507891863,0.518248175,0.266917293,65.748,69.9411255,200.1549296,201.0985915,1
104,1011.278846,947.9711538,1004.5,933.5,16,21,23.25655927,10.89474953,0.883485123,-53.86860334,201,104,1,11.50725478,0.517412935,0.30952381,71.835,76.18376618,198.2788462,202.8942308,1
128,1015.351563,663.7734375,1005.5,656.5,19,20,18.58836493,16.0418368,0.505196763,-11.97512441,245,134,-3,12.76615297,0.52244898,0.336842105,92.593,97.84062043,204.15625,206.9765625,1
77,1018.363636,483.6233766,1011.5,478.5,13,13,13.38697155,11.53449003,0.50755295,-25.17997565,123,79,0,9.901487007,0.62601626,0.455621302,51.399,54.627417,202.7532468,206.0649351,1
58,1021.137931,350.3103448,1015.5,341.5,9,19,24.3329617,8.414106315,0.938311755,-83.93575331,136,58,1,8.593479714,0.426470588,0.339181287,74.308,79.254834,210.4827586,211.7758621,1
53,7.396226415,622.1320755,0.5,610.5,13,19,20.74669512,8.890173504,0.903536874,-57.75790675,128,68,-8,8.214724333,0.4140625,0.214574899,63.152,66.42640687,133.3962264,106.7924528,1
128,6.578125,796.4765625,0.5,785.5,19,25,25.57880626,16.96422388,0.748429766,65.05242368,301,137,-6,12.76615297,0.425249169,0.269473684,124.046,130.6101731,130.9296875,88.3671875,1
50,8.56,820.96,0.5,815.5,13,12,14.06769008,10.34038502,0.678018343,17.58516505,108,52,-1,7.978845608,0.462962963,0.320512821,51.995,55.11269837,141.98,125.76,1
66,7.742424242,835.6060606,0.5,829.5,15,13,16.87799373,9.60181503,0.822409805,-23.3601556,137,70,-3,9.166995688,0.481751825,0.338461538,65.029,69.01219331,150.6515152,132.9545455,1
61,5.967213115,1000.655738,0.5,993.5,10,12,14.07602884,6.842173341,0.873910474,56.19972041,77,63,-1,8.812923024,0.792207792,0.508333333,33.916,36.38477631,157.8852459,147.5901639,1
369,32.37669377,991.7479675,12.5,978.5,34,27,43.36539448,21.83092917,0.864042885,-1.653721111,737,377,-3,21.67545598,0.500678426,0.401960784,163.345,173.0954544,147.9566396,132.3523035,1
184,23.82608696,503.5923913,15.5,488.5,16,30,33.52221278,13.25513904,0.918503174,-74.53453332,340,208,-8,15.30607971,0.541176471,0.383333333,102.104,108.5685425,142.3315217,125.7608696,1
63,19.76190476,962.5714286,15.5,956.5,10,12,11.69143841,7.694835584,0.752878201,70.63657488,74,63,1,8.956231982,0.851351351,0.525,32.891,34.627417,144.5079365,134.5079365,1
140,24.87142857,831.5642857,17.5,820.5,16,22,21.73198478,12.20303384,0.827460363,-78.82084072,222,142,-1,13.35116236,0.630630631,0.397727273,77.195,80.91168825,150.3571429,129.7928571,1
56,32.80357143,332.1428571,20.5,321.5,24,19,38.28424516,6.074249289,0.987332981,-37.08585583,174,57,0,8.444016491,0.32183908,0.122807018,76.624,80.66904756,131.2857143,117.375,1
72,31.22222222,603.5694444,20.5,595.5,19,14,22.1242272,7.263772989,0.944567393,-28.59640332,140,82,-2,9.57461473,0.514285714,0.270676692,65.401,69.59797975,139.5277778,104.2361111,1
66,26.54545455,648.6060606,20.5,641.5,12,15,14.12729076,11.35490594,0.594957994,89.64251577,128,69,-2,9.166995688,0.515625,0.366666667,72.349,75.74011537,134.3636364,112.0757576,1
76,30.78947368,780.3684211,23.5,769.5,16,21,24.30950546,13.74933638,0.824683102,57.57037926,206,77,0,9.836981519,0.368932039,0.226190476,91.403,95.74011537,121.8289474,96.19736842,1
